iter	MultiClass
726	0.007013693048
727	0.00701269028
728	0.007000705782
729	0.006999691664
730	0.006990682771
731	0.006989546338
732	0.006985956036
733	0.006979326622
734	0.006978050337
735	0.006977267599
736	0.006902266095
737	0.006901369848
738	0.006885122689
739	0.006875217813
740	0.006874357136
741	0.006837203304
742	0.006836249004
743	0.006807923958
744	0.006795311061
745	0.006794191822
746	0.006792983804
747	0.006792090829
748	0.006769347751
749	0.006767597068
750	0.006765939113
751	0.006765136128
752	0.006763400989
753	0.006752787807
754	0.00675184504
755	0.006751390746
756	0.006750531589
757	0.006749535366
758	0.00673738036
759	0.006725080632
760	0.006710782142
761	0.006709741211
762	0.006696336629
763	0.006688665349
764	0.006687778627
765	0.006672000674
766	0.006671113126
767	0.006670247486
768	0.006669231248
769	0.006634437746
770	0.006633431158
771	0.00660493784
772	0.006598050417
773	0.006552120175
774	0.006541910325
775	0.006540917003
776	0.006540171742
777	0.006516971716
778	0.00651597261
779	0.00648213846
780	0.006426811335
781	0.006426076509
782	0.006394613364
783	0.006393804726
784	0.006392737879
785	0.006390951197
786	0.006380388227
787	0.006378528578
788	0.006321153646
789	0.006311800359
790	0.00631121761
791	0.006305846684
792	0.006289193335
793	0.006288450781
794	0.006287544518
795	0.006286608325
796	0.006286194553
797	0.006285364567
798	0.006283540147
799	0.006242408485
800	0.006215297653
801	0.006213818567
802	0.006211541596
803	0.006210443199
804	0.00618137252
805	0.006177491384
806	0.006163933082
807	0.006163321895
808	0.006161792565
809	0.006160550215
810	0.006159075963
811	0.006150828202
812	0.006150170103
813	0.006139287016
814	0.006138469777
815	0.006124837178
816	0.006123849472
817	0.006123179685
818	0.006116541992
819	0.006115833341
820	0.006113904058
821	0.006113233047
822	0.00607731513
823	0.006072435802
824	0.006062473147
825	0.006016403017
826	0.006008579507
827	0.006007036531
828	0.006006269334
829	0.00600135465
830	0.005982288389
831	0.005956981188
832	0.005929889142
833	0.005929113027
834	0.005928259619
835	0.005904695633
836	0.005904111675
837	0.005877566252
838	0.005876706463
839	0.005876096225
840	0.005874878592
841	0.00585993823
842	0.0058593184
843	0.005858710098
844	0.005858142644
845	0.005857483196
846	0.005855952399
847	0.005855215229
848	0.005854429158
849	0.005853691123
850	0.005827256534
851	0.005792196742
852	0.005791571612
853	0.005778004464
854	0.005776410645
855	0.005759432619
856	0.005748642673
857	0.005742698756
858	0.005741898918
859	0.005741029793
860	0.005740084609
861	0.00573817967
862	0.005737398199
863	0.005736839746
864	0.005710825921
865	0.005703122529
866	0.005694581005
867	0.005657832652
868	0.005657189937
869	0.005653508318
870	0.005652676427
871	0.005631971817
872	0.005629903601
873	0.005617360553
874	0.005615795784
875	0.005615186088
876	0.005606472506
877	0.005604929656
878	0.005604294156
879	0.005593794229
880	0.005593075812
881	0.005587551128
882	0.005580802825
883	0.005580201157
884	0.00557963928
885	0.005549385852
886	0.005548659707
887	0.00553942124
888	0.005538889882
889	0.005529463579
890	0.005509581006
891	0.00547468158
892	0.00546523686
893	0.005447294331
894	0.005441373367
895	0.005426680714
896	0.005388122876
897	0.005382940124
898	0.005380865772
899	0.005375589191
900	0.005374916474
901	0.005374385072
902	0.005357779723
903	0.005356970388
904	0.005356354477
905	0.005354207834
906	0.005348576152
907	0.005344152862
908	0.005327158175
909	0.005319637502
910	0.005318967073
911	0.005286515189
912	0.005285535448
913	0.005284970236
914	0.005279839241
915	0.005279142556
916	0.005246342098
917	0.005196403866
918	0.005189053145
919	0.005188288037
920	0.005173298898
921	0.005165866806
922	0.005163216204
923	0.005158537521
924	0.005140635722
925	0.005114863444
926	0.005111359467
927	0.005110675051
928	0.005110110809
929	0.005109287737
930	0.005105285869
931	0.005103384708
932	0.005102781835
933	0.005085659765
934	0.005078759863
935	0.005078248521
936	0.005064115643
937	0.005059548789
938	0.005059079879
939	0.005054229301
940	0.005053727428
941	0.005050160943
942	0.005049720533
943	0.005049244355
944	0.005047556324
945	0.005047094935
946	0.005040549769
947	0.005039885401
948	0.005038960875
949	0.005038401448
950	0.005034427165
951	0.005032790723
952	0.004994648605
953	0.004988933517
954	0.004988294172
955	0.004980597696
956	0.004975516018
957	0.004974954422
958	0.004974444586
959	0.0049738193
960	0.004973379785
961	0.00494159068
962	0.004941160224
963	0.004940035248
964	0.004935989988
965	0.004929132548
966	0.004928729634
967	0.004925492856
968	0.004894582204
969	0.004883139855
970	0.00485385022
971	0.004853322079
972	0.004853018757
973	0.004852498635
974	0.004849124254
975	0.004816914423
976	0.004810255986
977	0.00480636132
978	0.004805912989
979	0.004784412933
980	0.004766521197
981	0.00476575389
982	0.004763441605
983	0.004759339336
984	0.004747279285
985	0.004726921669
986	0.004723180012
987	0.004704075799
988	0.004703501463
989	0.004702846545
990	0.00470171319
991	0.00468626496
992	0.004680721946
993	0.004680346189
994	0.004673151297
995	0.004659873356
996	0.004659182143
997	0.004657956799
998	0.004627024392
999	0.004623008497
1000	0.00461639756
1001	0.004615994884
1002	0.004610765124
1003	0.004610348109
1004	0.004608084938
1005	0.004607635705
1006	0.004601601544
1007	0.004601020009
1008	0.004597435947
1009	0.00459701864
1010	0.004596609758
1011	0.00459612385
1012	0.00459561491
1013	0.00458986005
1014	0.004589430783
1015	0.00458632302
1016	0.004585596226
1017	0.004585280267
1018	0.004569987588
1019	0.004564858171
1020	0.004537048051
1021	0.004536257404
1022	0.004531377617
1023	0.004507808574
1024	0.004491990864
1025	0.004491530515
1026	0.004491175519
1027	0.004490768139
1028	0.004490243982
1029	0.004488316755
1030	0.004487859659
1031	0.004487278788
1032	0.004486583805
1033	0.004486066236
1034	0.004485683933
1035	0.004485239256
1036	0.004484888459
1037	0.004471408761
1038	0.004467981814
1039	0.004464129989
1040	0.004460641638
1041	0.004460274721
1042	0.00445086597
1043	0.004444600515
1044	0.004443963197
1045	0.004443452807
1046	0.004442790752
1047	0.004438082576
1048	0.004437732073
1049	0.004433228683
1050	0.004432420622
1051	0.004415931482
1052	0.004415317401
1053	0.00440942215
1054	0.004408919309
1055	0.004407688564
1056	0.004406038056
1057	0.004397337474
1058	0.004396666649
1059	0.004396240971
1060	0.004395807738
1061	0.004388236942
1062	0.004375931972
1063	0.004370539754
1064	0.004369591376
1065	0.004351453461
1066	0.004332237291
1067	0.004302971986
1068	0.004300820356
1069	0.004299847562
1070	0.00429943986
1071	0.004298818201
1072	0.004283590924
1073	0.00428324525
1074	0.004265492934
1075	0.004261222218
1076	0.004260535279
1077	0.004254754828
1078	0.004254275363
1079	0.00422787388
1080	0.004227405971
1081	0.004226822645
1082	0.004226360648
1083	0.00422594454
1084	0.004225496969
1085	0.004222460332
1086	0.004222134341
1087	0.004217762372
1088	0.004216261453
1089	0.004192164388
1090	0.004191798374
1091	0.004191236472
1092	0.004186523694
1093	0.004185750485
1094	0.00418292297
1095	0.004182350427
1096	0.004169132845
1097	0.004168758339
1098	0.004164052175
1099	0.004163583181
1100	0.004163133111
1101	0.004162790981
1102	0.004162476594
1103	0.004162038256
1104	0.00416173952
1105	0.004161327585
1106	0.004155861684
1107	0.004131050666
1108	0.004130742275
1109	0.0041304345
1110	0.004129876087
1111	0.004124031916
1112	0.004123536373
1113	0.004122960866
1114	0.004119488336
1115	0.004117463221
1116	0.004116918114
1117	0.004113686458
1118	0.004112282715
1119	0.004095565354
1120	0.004085252537
1121	0.004084724639
1122	0.004078406958
1123	0.004076326575
1124	0.004075498475
1125	0.004071751029
1126	0.004071214021
1127	0.004070817102
1128	0.004045515552
1129	0.004045278948
1130	0.004015942862
1131	0.004000463294
1132	0.003997382756
1133	0.003980033718
1134	0.003976494448
1135	0.003971298819
1136	0.003970402664
1137	0.003941781931
1138	0.003941239699
1139	0.003937069686
1140	0.003936707143
1141	0.003936188269
1142	0.003935868816
1143	0.003920024466
1144	0.003917197591
1145	0.003916882317
1146	0.003916625019
1147	0.003908093526
1148	0.003907675682
1149	0.003905653489
1150	0.003905266334
1151	0.003904959766
1152	0.003904497506
1153	0.003903328058
1154	0.003902813138
1155	0.003902435705
1156	0.003902114017
1157	0.003901364074
1158	0.003900397741
1159	0.003900017867
1160	0.003899481724
1161	0.003880501326
1162	0.003880009929
1163	0.003877069689
1164	0.003876643697
1165	0.003876259033
1166	0.003872875544
1167	0.003872622373
1168	0.003850031016
1169	0.003846186772
1170	0.003845774507
1171	0.003825203247
1172	0.0038248371
1173	0.003824652509
1174	0.003824396175
1175	0.003823620418
1176	0.003823225627
1177	0.00382292478
1178	0.003810612851
1179	0.003802427885
1180	0.003801729034
1181	0.003800778284
1182	0.003800374462
1183	0.003799991607
1184	0.003799751211
1185	0.003795287532
1186	0.003780744133
1187	0.003780331875
1188	0.003779938884
1189	0.003779594066
1190	0.003779347723
1191	0.003779000749
1192	0.003756653521
1193	0.003756418924
1194	0.003755467328
1195	0.003755217751
1196	0.003755027103
1197	0.003753434204
1198	0.00375320682
1199	0.003753048117
1200	0.003751488115
1201	0.003736278717
1202	0.003734570735
1203	0.003713557282
1204	0.003712569546
1205	0.003712112821
1206	0.003692837997
1207	0.003692508939
1208	0.003692127679
1209	0.003671170474
1210	0.003670146303
1211	0.003668025325
1212	0.003667684687
1213	0.003667330809
1214	0.003667085758
1215	0.003663517278
1216	0.003661287205
1217	0.00365601713
1218	0.003655816342
1219	0.003655015881
1220	0.003631601378
1221	0.003631016058
1222	0.00362596185
1223	0.003625597789
1224	0.003614930843
1225	0.003602449034
1226	0.003602170502
1227	0.003594450216
1228	0.003591195339
1229	0.00357564666
1230	0.003572479155
1231	0.003572004614
1232	0.00357175615
1233	0.003571400075
1234	0.003569869455
1235	0.003558245846
1236	0.003555904689
1237	0.003547089064
1238	0.003544813269
1239	0.003538942192
1240	0.003538543134
1241	0.003538189425
1242	0.003527948705
1243	0.003527653384
1244	0.003527001837
1245	0.003526449315
1246	0.003526223874
1247	0.003525907075
1248	0.003525155024
1249	0.0035249126
1250	0.003524154132
1251	0.003523943738
1252	0.0035236697
1253	0.003521557513
1254	0.003521331593
1255	0.003521029763
1256	0.00352052846
1257	0.003520275388
1258	0.003519875307
1259	0.003517305548
1260	0.00351291249
1261	0.003512719274
1262	0.003512482821
1263	0.003512084607
1264	0.003502723143
1265	0.003502485157
1266	0.003493818882
1267	0.003492354156
1268	0.00349215792
1269	0.003490118268
1270	0.003489751394
1271	0.003486646899
1272	0.00348633355
1273	0.003486042803
1274	0.003482850129
1275	0.003482623849
1276	0.003482392135
1277	0.003466683649
1278	0.003466471263
1279	0.003465758426
1280	0.003463293091
1281	0.00345958863
1282	0.003457920572
1283	0.003455548418
1284	0.003454542737
1285	0.003451305533
1286	0.003447756334
1287	0.003447487966
1288	0.003447219563
1289	0.003446066387
1290	0.00344165803
1291	0.003424026915
1292	0.003423810621
1293	0.003421715293
1294	0.003421406474
1295	0.003421204616
1296	0.003421034419
1297	0.003413168519
1298	0.003412793771
1299	0.003402925761
1300	0.003399284724
1301	0.003385694079
1302	0.003382823332
1303	0.003382099658
1304	0.003377332079
1305	0.003377053332
1306	0.003375764657
1307	0.003372939693
1308	0.0033709881
1309	0.003367231304
1310	0.003364120315
1311	0.003357120866
1312	0.003354608891
1313	0.003352197973
1314	0.00335183938
1315	0.003351457176
1316	0.003332949597
1317	0.003310135748
1318	0.003309900612
1319	0.003307846632
1320	0.003307522747
1321	0.003290268107
1322	0.00329005595
1323	0.003275145395
1324	0.003274969298
1325	0.003258240935
1326	0.003251181682
1327	0.003250925716
1328	0.003248582831
1329	0.003247467159
1330	0.003246909431
1331	0.003246691504
1332	0.003246484136
1333	0.003245537975
1334	0.003244399065
1335	0.003240296742
1336	0.003236647154
1337	0.003236395428
1338	0.003236228511
1339	0.003235950658
1340	0.003234020196
1341	0.003231494019
1342	0.003231311444
1343	0.003231047858
1344	0.003230808752
1345	0.003229890246
1346	0.003228904832
1347	0.003228728435
1348	0.003228216322
1349	0.003220470987
1350	0.003220222911
1351	0.003214242706
1352	0.003214072982
1353	0.003209932425
1354	0.003207046391
1355	0.003205591971
1356	0.003205377904
1357	0.003203474195
1358	0.003188586007
1359	0.003188292516
1360	0.003188111519
1361	0.003183062979
1362	0.003182902875
1363	0.003182687881
1364	0.003182393388
1365	0.003182238059
1366	0.00316351576
1367	0.003163315943
1368	0.003158948334
1369	0.003157355563
1370	0.003157114999
1371	0.00315688856
1372	0.003155465302
1373	0.003155285482
1374	0.003147682159
1375	0.003147425517
1376	0.003147232805
1377	0.003145581549
1378	0.003145397006
1379	0.00314510082
1380	0.003142088002
1381	0.003141772512
1382	0.003133522128
1383	0.00313082279
1384	0.003129954792
1385	0.003129761601
1386	0.003129574514
1387	0.003127056408
1388	0.00311422382
1389	0.003114038753
1390	0.003113693143
1391	0.003113423616
1392	0.003092816494
1393	0.003092480162
1394	0.003092256296
1395	0.003092056232
1396	0.003091831668
1397	0.00307944339
1398	0.003079234654
1399	0.003078916129
1400	0.003077634105
1401	0.003077371795
1402	0.003077202587
1403	0.003077024784
1404	0.003076847303
1405	0.003073504263
1406	0.003073115488
1407	0.003072818608
1408	0.003072599785
1409	0.003070460633
1410	0.003070236269
1411	0.003065327129
1412	0.003065183901
1413	0.003064497122
1414	0.003064321292
1415	0.003062431004
1416	0.003061921347
1417	0.003059913654
1418	0.003050739456
1419	0.003050574437
1420	0.003050417125
1421	0.003049112542
1422	0.003048892093
1423	0.003046154917
1424	0.003040050442
1425	0.003039136458
1426	0.00303608159
1427	0.00303307923
1428	0.003018907865
1429	0.003018672163
1430	0.003018195784
1431	0.003015882401
1432	0.003003951616
1433	0.003003647532
1434	0.002993597834
1435	0.002989766627
1436	0.00298163348
1437	0.002978257341
1438	0.002978004498
1439	0.002977729614
1440	0.002972980086
1441	0.002970688853
1442	0.002969259876
1443	0.002966644102
1444	0.002966459687
1445	0.002963077564
1446	0.002961314088
1447	0.002961159806
1448	0.002959524331
1449	0.002954354076
1450	0.002954206567
1451	0.002953613376
1452	0.002952092257
1453	0.002950239128
1454	0.002944616375
1455	0.002937806228
1456	0.002937626468
1457	0.002937259118
1458	0.002937157808
1459	0.002925746466
1460	0.002922963053
1461	0.002920044555
1462	0.002918630669
1463	0.002918507195
1464	0.002916791128
1465	0.002916544357
1466	0.002903643361
1467	0.002903435643
1468	0.002902178354
1469	0.002902032475
1470	0.002899806081
1471	0.002898980929
1472	0.002898222622
1473	0.002890196257
1474	0.002887695862
1475	0.00287576398
1476	0.002869704967
1477	0.002869064553
1478	0.00286655032
1479	0.002860410646
1480	0.002854275034
1481	0.002854115685
1482	0.002852189649
1483	0.002851994302
1484	0.002843992171
1485	0.002843790753
1486	0.002843557172
1487	0.00284329403
1488	0.002841586667
1489	0.002835402346
1490	0.002833069902
1491	0.002832130163
1492	0.002831939828
1493	0.002831703806
1494	0.002827651902
1495	0.002827126233
1496	0.002826663993
1497	0.002820354015
1498	0.002820135153
1499	0.002817361786
